fips,region,urbanisation,pct_aian_alone,pct_api_alone,pct_black_alone,pct_white_alone,pct_multiple_response,census2000_population
27025,midwest,large_fringe,0.46,0.77,0.53,97.58,0.67,41101
27027,midwest,medium_small_metro,1.46,0.98,0.55,95.95,1.06,51229
27029,midwest,nonmetro,8.62,0.26,0.19,89.65,1.28,8423
27031,midwest,nonmetro,7.59,0.37,0.29,89.82,1.93,5168
27033,midwest,nonmetro,0.23,2.19,0.34,96.82,0.42,12167
27035,midwest,nonmetro,0.79,0.31,0.32,97.91,0.67,55099
27037,midwest,large_fringe,0.4,3.05,2.38,92.88,1.29,355904
27039,midwest,medium_small_metro,0.17,0.42,0.2,98.67,0.53,17731
27041,midwest,nonmetro,0.24,0.45,0.18,98.72,0.41,32821
27043,midwest,nonmetro,0.21,0.41,0.28,98.59,0.51,16181
27045,midwest,nonmetro,0.1,0.17,0.22,99.13,0.38,21122
27047,midwest,nonmetro,0.22,0.58,0.27,98.43,0.49,32584
27049,midwest,nonmetro,0.99,0.62,0.64,97.16,0.59,44127
27051,midwest,nonmetro,0.27,0.19,0.21,98.73,0.6,6289
27053,midwest,large_central,1.04,5.04,9.38,82.78,1.76,1116200
27055,midwest,medium_small_metro,0.18,0.4,0.31,98.65,0.46,19718
27057,midwest,nonmetro,2.13,0.28,0.17,96.57,0.84,18376
27059,midwest,large_fringe,0.58,0.41,0.27,97.89,0.85,31287
27061,midwest,nonmetro,3.43,0.3,0.17,94.84,1.27,43992
27063,midwest,nonmetro,0.12,1.38,0.09,98.06,0.35,11268
27065,midwest,nonmetro,0.81,0.47,0.19,97.54,0.99,14996
27067,midwest,nonmetro,0.39,0.49,0.69,98.06,0.39,41203
27069,midwest,nonmetro,0.32,0.34,0.15,98.56,0.62,5285
27071,midwest,nonmetro,2.15,0.24,0.2,96.34,1.07,14355
27073,midwest,nonmetro,0.22,0.32,0.16,98.98,0.31,8067
27075,midwest,nonmetro,0.7,0.19,0.1,98.24,0.78,11058
27077,midwest,nonmetro,1.15,0.24,0.29,97.35,0.97,4522
27079,midwest,nonmetro,0.29,0.35,0.17,98.65,0.54,25426
27081,midwest,nonmetro,0.28,0.2,0.05,99.35,0.12,6429
27083,midwest,nonmetro,0.33,1.77,1.68,95.67,0.56,25425
27085,midwest,nonmetro,0.18,0.63,0.24,98.49,0.46,34898
27087,midwest,nonmetro,28.69,0.1,0.13,63.1,7.98,5190
27089,midwest,nonmetro,0.29,0.17,0.1,98.95,0.5,10155
27091,midwest,nonmetro,0.12,0.49,0.26,98.73,0.4,21802
27093,midwest,nonmetro,0.18,0.41,0.2,98.87,0.34,22644
27095,midwest,nonmetro,4.69,0.23,0.28,93.93,0.86,22330
27097,midwest,nonmetro,0.32,0.3,0.22,98.67,0.5,31712
27099,midwest,nonmetro,0.22,1.55,0.58,97.09,0.56,38603
27101,midwest,nonmetro,0.26,0.23,0.14,98.78,0.59,9165
27103,midwest,nonmetro,0.27,1.17,0.87,97.12,0.57,29771
27105,midwest,nonmetro,0.4,4.27,1.18,93.48,0.68,20832
27107,midwest,nonmetro,1.75,0.31,0.2,96.56,1.18,7442
27109,midwest,medium_small_metro,0.27,4.48,2.93,91.39,0.92,124277
27111,midwest,nonmetro,0.51,0.5,0.31,98.14,0.54,57159
27113,midwest,nonmetro,0.82,0.66,0.21,97.62,0.68,13584
27115,midwest,nonmetro,2.7,0.35,1.29,94.82,0.84,26530
27117,midwest,nonmetro,1.58,0.5,0.18,96.91,0.84,9895
27119,midwest,medium_small_metro,1.33,0.37,0.36,96.97,0.97,31369
27121,midwest,nonmetro,0.2,0.17,0.24,99.04,0.35,11236
27123,midwest,large_central,0.87,9.21,7.93,80.13,1.85,511035
27125,midwest,nonmetro,1.84,0.07,0.19,97.56,0.35,4299
27127,midwest,nonmetro,3.28,0.42,0.14,95.47,0.69,16815
27129,midwest,nonmetro,0.51,0.23,0.06,98.72,0.47,17154
27131,midwest,nonmetro,0.45,1.58,1.44,95.69,0.84,56665
27133,midwest,nonmetro,0.45,0.64,0.59,97.91,0.41,9721
27135,midwest,nonmetro,1.42,1.77,0.13,96.03,0.65,16338
27137,midwest,medium_small_metro,2.05,0.71,0.87,95.15,1.22,200528
27139,midwest,large_fringe,0.78,2.27,0.94,95.04,0.97,89498
27141,midwest,large_fringe,0.45,0.63,0.87,97.22,0.83,64417
27143,midwest,nonmetro,0.29,0.35,0.14,98.76,0.46,15356
27145,midwest,medium_small_metro,0.28,1.65,0.86,96.51,0.7,133166
27147,midwest,nonmetro,0.11,0.93,1.46,96.98,0.53,33680
27149,midwest,nonmetro,0.7,0.89,0.95,96.7,0.77,10053
27151,midwest,nonmetro,0.5,3.44,2.73,92.07,1.26,11956
27153,midwest,nonmetro,0.52,0.32,0.11,98.46,0.59,24426
27155,midwest,nonmetro,2.81,0.34,0.02,96.49,0.34,4134
27157,midwest,medium_small_metro,0.28,0.46,0.25,98.67,0.33,21610
27159,midwest,nonmetro,0.59,0.22,0.48,98.18,0.53,13713
27161,midwest,nonmetro,0.6,0.52,2.36,96.05,0.48,19526
27163,midwest,large_fringe,0.41,2.22,1.89,94.42,1.07,201130
27165,midwest,nonmetro,0.31,0.95,0.5,97.77,0.47,11876
27167,midwest,nonmetro,0.42,0.17,0.15,98.4,0.85,7138
27169,midwest,nonmetro,0.19,1.97,0.77,96.48,0.58,49985
27171,midwest,large_fringe,0.3,0.46,0.27,98.3,0.67,89986
27173,midwest,nonmetro,2.05,0.18,0.13,97.1,0.54,11080
28001,south,nonmetro,0.14,0.29,52.81,46.25,0.51,34340
28003,south,nonmetro,0.11,0.31,11.1,87.99,0.49,34558
28005,south,nonmetro,0.15,0.1,42.69,56.65,0.41,13599
28007,south,nonmetro,0.17,0.27,40.01,59.11,0.43,19661
28009,south,nonmetro,0.59,0.07,36.77,62.14,0.44,8026
28011,south,nonmetro,0.1,0.52,65.17,33.82,0.38,40633
28013,south,nonmetro,0.16,0.1,28.74,70.5,0.5,15069
28015,south,nonmetro,0.07,0.18,36.62,62.83,0.31,10769
28017,south,nonmetro,0.19,0.22,41.32,57.91,0.35,19440
28019,south,nonmetro,0.31,0.16,30.74,68.44,0.35,9758
28021,south,nonmetro,0.05,0.15,84.17,15.26,0.37,11831
28023,south,nonmetro,0.11,0.11,34.84,64.68,0.26,17955
28025,south,nonmetro,0.06,0.18,56.34,43.06,0.35,21979
28027,south,nonmetro,0.09,0.51,69.31,29.58,0.52,30622
28029,south,medium_small_metro,0.07,0.22,51.05,48.25,0.41,28757
28031,south,nonmetro,0.13,0.13,35.63,63.6,0.5,19407
28033,south,large_fringe,0.29,0.69,11.42,87.09,0.5,107199
28035,south,medium_small_metro,0.2,0.76,33.62,64.81,0.61,72604
28037,south,nonmetro,0.22,0.07,36.28,62.9,0.52,8448
28039,south,medium_small_metro,0.27,0.16,8.84,90.27,0.45,19144
28041,south,nonmetro,0.23,0.1,26.2,73.13,0.33,13299
28043,south,nonmetro,0.15,0.39,40.95,58.13,0.38,23263
28045,south,medium_small_metro,0.61,0.94,6.85,90.68,0.92,42967
28047,south,medium_small_metro,0.47,2.77,21.27,74.17,1.32,189601
28049,south,medium_small_metro,0.13,0.63,61.21,37.51,0.52,250800
28051,south,nonmetro,0.13,0.15,78.69,20.58,0.44,21609
28053,south,nonmetro,0.1,0.27,71.53,27.85,0.25,11206
28055,south,nonmetro,0.09,0.0,62.84,36.54,0.53,2274
28057,south,nonmetro,0.14,0.19,6.47,92.82,0.38,22770
28059,south,medium_small_metro,0.35,1.65,20.95,76.17,0.87,131420
28061,south,nonmetro,0.07,0.09,52.9,46.58,0.36,18149
28063,south,nonmetro,0.08,0.11,86.49,13.08,0.24,9740
28065,south,nonmetro,0.14,0.19,57.41,41.81,0.46,13962
28067,south,nonmetro,0.41,0.28,26.4,72.53,0.38,64958
28069,south,nonmetro,2.1,0.11,58.17,39.12,0.52,10453
28071,south,nonmetro,0.16,1.81,25.13,72.36,0.54,38744
28073,south,medium_small_metro,0.17,0.68,12.93,85.74,0.49,39070
28075,south,nonmetro,0.18,0.55,38.26,60.51,0.49,78161
28077,south,nonmetro,0.17,0.31,32.14,67.13,0.26,13258
28079,south,nonmetro,4.57,0.23,37.46,57.28,0.45,20940
28081,south,nonmetro,0.15,0.56,24.54,74.16,0.59,75755
28083,south,nonmetro,0.13,0.7,67.9,30.88,0.4,37947
28085,south,nonmetro,0.17,0.26,29.71,69.55,0.3,33166
28087,south,nonmetro,0.17,0.58,41.62,56.93,0.7,61586
28089,south,medium_small_metro,0.11,1.37,37.52,60.62,0.37,74674
28091,south,nonmetro,0.23,0.23,31.96,67.05,0.53,25595
28093,south,large_fringe,0.17,0.13,50.39,48.82,0.49,34993
28095,south,nonmetro,0.1,0.19,30.79,68.51,0.4,38014
28097,south,nonmetro,0.09,0.28,44.99,54.33,0.31,12189
28099,south,nonmetro,13.84,0.23,19.38,65.89,0.66,28684
28101,south,nonmetro,3.68,0.19,30.41,65.37,0.35,21838
28103,south,nonmetro,0.21,0.11,69.36,29.86,0.46,12548
28105,south,nonmetro,0.16,2.63,37.49,59.22,0.49,42902
28107,south,nonmetro,0.16,0.21,48.39,50.92,0.31,34274
28109,south,nonmetro,0.51,0.31,12.23,86.01,0.94,48621
28111,south,medium_small_metro,0.33,0.16,22.62,76.49,0.4,12138
28113,south,nonmetro,0.21,0.35,47.58,51.46,0.41,38940
28115,south,nonmetro,0.3,0.12,14.01,85.18,0.4,26726
28117,south,nonmetro,0.19,0.17,12.96,86.06,0.62,25556
28119,south,nonmetro,0.13,0.18,68.7,30.56,0.43,10117
28121,south,medium_small_metro,0.16,0.7,17.15,81.54,0.45,115327
28123,south,nonmetro,0.32,0.2,39.1,59.85,0.53,28423
28125,south,nonmetro,0.18,0.27,69.42,29.68,0.44,6580
28127,south,medium_small_metro,0.12,0.16,34.36,64.92,0.44,27639
28129,south,nonmetro,0.11,0.14,23.21,76.28,0.27,16182
28131,south,medium_small_metro,0.29,0.19,19.21,79.76,0.54,13622
28133,south,nonmetro,0.12,0.43,69.95,29.32,0.19,34369
28135,south,nonmetro,0.13,0.37,59.45,39.68,0.36,14903
28137,south,large_fringe,0.2,0.14,31.05,68.13,0.48,25370
28139,south,nonmetro,0.22,0.13,15.96,83.16,0.54,20826
28141,south,nonmetro,0.21,0.09,3.15,96.03,0.52,19163
28143,south,large_fringe,0.16,0.51,70.26,28.46,0.61,9227
28145,south,nonmetro,0.16,0.22,14.98,84.16,0.48,25362
28147,south,nonmetro,0.12,0.29,44.19,54.88,0.52,15156
28149,south,nonmetro,0.23,0.66,43.25,55.34,0.51,49644
28151,south,nonmetro,0.1,0.57,64.62,34.3,0.4,62977
28153,south,nonmetro,0.08,0.17,38.02,61.44,0.29,21216
28155,south,nonmetro,0.14,0.18,20.98,78.41,0.28,10294
28157,south,nonmetro,0.1,0.03,68.22,31.31,0.34,10312
28159,south,nonmetro,0.68,0.09,43.25,55.62,0.36,20160
28161,south,nonmetro,0.22,0.17,38.67,60.65,0.29,13051
28163,south,nonmetro,0.2,0.37,53.99,44.98,0.45,28149
29001,midwest,nonmetro,0.26,1.49,1.22,96.32,0.71,24977
29003,midwest,medium_small_metro,0.35,0.24,0.42,98.6,0.4,16492
29005,midwest,nonmetro,0.19,0.14,2.05,97.34,0.28,6430
29007,midwest,nonmetro,0.26,0.39,7.27,91.32,0.75,25853
29009,midwest,nonmetro,0.86,0.3,0.13,97.53,1.17,34010
29011,midwest,nonmetro,0.86,0.38,0.29,97.21,1.26,12541
29013,midwest,large_fringe,0.59,0.16,0.61,97.77,0.86,16653
29015,midwest,nonmetro,0.53,0.16,0.15,98.19,0.98,17180
29017,midwest,nonmetro,0.73,0.27,0.21,97.92,0.87,12029
29019,midwest,medium_small_metro,0.43,3.07,8.65,86.28,1.58,135454
29021,midwest,medium_small_metro,0.43,0.5,4.4,93.56,1.12,85998
29023,midwest,nonmetro,0.56,0.49,5.25,92.58,1.12,40867
29025,midwest,large_fringe,0.33,0.12,0.16,98.8,0.59,8969
29027,midwest,medium_small_metro,0.53,0.55,5.69,92.16,1.06,40766
29029,midwest,nonmetro,0.5,0.33,0.26,97.98,0.92,37051
29031,midwest,nonmetro,0.38,0.8,5.32,92.52,0.98,68693
29033,midwest,nonmetro,0.27,0.14,1.73,97.18,0.68,10285
29035,midwest,nonmetro,1.35,0.13,0.08,96.82,1.62,5941
29037,midwest,large_fringe,0.58,0.53,1.44,96.31,1.14,82092
29039,midwest,nonmetro,0.66,0.52,0.32,97.39,1.11,13733
29041,midwest,nonmetro,0.17,0.13,3.24,96.09,0.38,8438
29043,midwest,medium_small_metro,0.56,0.34,0.27,97.82,1.02,54285
29045,midwest,nonmetro,0.2,0.08,0.08,99.22,0.42,7416
29047,midwest,large_fringe,0.5,1.5,2.73,94.02,1.25,184006
29049,midwest,large_fringe,0.34,0.17,1.54,96.98,0.96,18979
29051,midwest,medium_small_metro,0.34,0.94,10.04,87.66,1.02,71397
29053,midwest,nonmetro,0.37,0.28,9.0,89.34,1.01,16670
29055,midwest,nonmetro,0.43,0.2,0.14,98.46,0.76,22804
29057,midwest,nonmetro,0.71,0.25,0.27,97.72,1.06,7923
29059,midwest,medium_small_metro,0.76,0.11,0.12,97.76,1.25,15661
29061,midwest,nonmetro,0.39,0.26,0.05,98.95,0.35,8016
29063,midwest,medium_small_metro,0.68,0.2,8.89,89.44,0.79,11597
29065,midwest,nonmetro,0.74,0.25,0.4,97.43,1.19,14927
29067,midwest,nonmetro,0.97,0.24,0.11,97.16,1.52,13084
29069,midwest,nonmetro,0.32,0.29,8.7,89.82,0.87,33155
29071,midwest,large_fringe,0.26,0.3,0.95,97.76,0.74,93807
29073,midwest,nonmetro,0.18,0.16,0.13,98.83,0.69,15342
29075,midwest,nonmetro,0.31,0.35,0.13,98.67,0.54,6861
29077,midwest,medium_small_metro,0.67,1.24,2.31,94.38,1.41,240391
29079,midwest,nonmetro,0.36,0.16,0.4,98.31,0.76,10432
29081,midwest,nonmetro,0.25,0.2,0.15,98.59,0.81,8850
29083,midwest,nonmetro,0.71,0.27,1.04,97.08,0.9,21997
29085,midwest,nonmetro,0.67,0.11,0.08,97.89,1.25,8940
29087,midwest,nonmetro,0.47,0.09,0.11,98.58,0.75,5351
29089,midwest,medium_small_metro,0.33,0.2,6.91,91.6,0.96,10212
29091,midwest,nonmetro,0.97,0.42,0.32,96.87,1.42,37238
29093,midwest,nonmetro,0.35,0.1,1.57,97.03,0.95,10697
29095,midwest,large_central,0.51,1.54,23.52,72.86,1.57,654880
29097,midwest,medium_small_metro,1.38,0.79,1.53,94.41,1.9,104686
29099,midwest,large_fringe,0.29,0.39,0.69,97.83,0.79,198099
29101,midwest,nonmetro,0.67,1.67,4.38,91.66,1.62,48258
29103,midwest,nonmetro,0.02,0.09,0.09,98.72,1.08,4361
29105,midwest,nonmetro,0.5,0.35,0.43,97.51,1.22,32513
29107,midwest,large_fringe,0.3,0.28,2.31,96.11,1.01,32960
29109,midwest,nonmetro,0.78,0.27,0.29,97.62,1.03,35204
29111,midwest,nonmetro,0.22,0.24,2.53,96.33,0.68,10494
29113,midwest,large_fringe,0.39,0.21,1.75,96.64,1.01,38944
29115,midwest,nonmetro,0.38,0.15,0.6,98.23,0.65,13754
29117,midwest,nonmetro,0.34,0.3,2.38,96.15,0.84,14558
29119,midwest,medium_small_metro,2.91,0.29,0.22,93.83,2.76,21681
29121,midwest,nonmetro,0.39,0.17,2.28,96.38,0.77,15762
29123,midwest,nonmetro,0.25,0.29,0.13,98.55,0.78,11800
29125,midwest,nonmetro,0.55,0.11,0.34,97.88,1.12,8903
29127,midwest,nonmetro,0.27,0.38,4.65,93.58,1.13,28289
29129,midwest,nonmetro,0.56,0.05,0.19,98.78,0.43,3757
29131,midwest,nonmetro,0.46,0.16,0.28,98.33,0.77,23564
29133,midwest,nonmetro,0.31,0.13,20.58,78.33,0.66,13427
29135,midwest,medium_small_metro,0.4,0.35,3.82,94.41,1.02,14827
29137,midwest,nonmetro,0.42,0.15,3.96,94.77,0.7,9311
29139,midwest,nonmetro,0.25,0.27,2.08,96.33,1.06,12136
29141,midwest,nonmetro,0.63,0.15,0.51,97.81,0.9,19309
29143,midwest,nonmetro,0.19,0.14,15.36,83.57,0.73,19760
29145,midwest,medium_small_metro,2.28,0.63,0.6,94.56,1.92,52636
29147,midwest,nonmetro,0.24,0.9,1.36,96.89,0.61,21912
29149,midwest,nonmetro,2.93,0.15,0.1,94.83,2.0,10344
29151,midwest,medium_small_metro,0.24,0.1,0.16,98.76,0.74,13062
29153,midwest,nonmetro,0.66,0.09,0.15,97.89,1.21,9542
29155,midwest,nonmetro,0.25,0.31,26.27,72.55,0.61,20047
29157,midwest,nonmetro,0.23,0.68,0.18,98.42,0.49,18132
29159,midwest,nonmetro,0.4,0.49,3.12,94.64,1.35,39403
29161,midwest,nonmetro,0.6,2.47,1.54,94.02,1.38,39825
29163,midwest,nonmetro,0.26,0.21,9.22,89.38,0.93,18351
29165,midwest,large_fringe,0.47,1.77,3.61,92.87,1.29,73781
29167,midwest,medium_small_metro,0.69,0.26,0.46,97.71,0.89,26992
29169,midwest,nonmetro,1.03,2.8,12.45,81.21,2.51,41165
29171,midwest,nonmetro,0.1,0.13,0.06,99.31,0.4,5223
29173,midwest,nonmetro,0.2,0.09,1.11,98.02,0.58,9626
29175,midwest,nonmetro,0.49,0.43,7.09,90.87,1.11,24663
29177,midwest,large_fringe,0.38,0.2,1.46,96.94,1.02,23354
29179,midwest,nonmetro,1.29,0.21,0.52,95.92,2.06,6689
29181,midwest,nonmetro,1.33,0.24,0.05,97.36,1.03,13509
29183,midwest,large_fringe,0.24,0.9,2.73,95.24,0.89,283883
29185,midwest,nonmetro,0.76,0.21,0.24,97.77,1.03,9652
29186,midwest,nonmetro,0.3,0.16,0.72,98.29,0.53,17842
29187,midwest,nonmetro,0.36,0.35,2.05,96.46,0.78,55641
29189,midwest,large_central,0.18,2.33,19.12,77.42,0.95,1016315
29195,midwest,nonmetro,0.32,0.61,5.48,92.3,1.29,23756
29197,midwest,nonmetro,0.31,0.19,0.05,98.63,0.82,4170
29199,midwest,nonmetro,0.14,0.1,0.2,99.02,0.54,4983
29201,midwest,nonmetro,0.29,0.24,10.57,88.17,0.73,40422
29203,midwest,nonmetro,1.86,0.1,0.19,95.33,2.52,8324
29205,midwest,nonmetro,0.28,0.12,1.0,98.1,0.5,6799
29207,midwest,nonmetro,0.4,0.12,0.92,97.68,0.89,29705
29209,midwest,nonmetro,0.64,0.24,0.07,97.98,1.07,28658
29211,midwest,nonmetro,0.26,0.25,0.25,98.7,0.54,7219
29213,midwest,nonmetro,0.89,0.42,0.35,97.23,1.11,39703
29215,midwest,nonmetro,0.98,0.37,0.21,96.81,1.62,23003
29217,midwest,nonmetro,0.82,0.36,0.62,97.38,0.82,20454
29219,midwest,large_fringe,0.48,0.27,1.96,96.44,0.85,24525
29221,midwest,large_fringe,0.67,0.16,2.49,95.71,0.96,23344
29223,midwest,nonmetro,0.58,0.16,0.17,97.84,1.25,13259
29225,midwest,medium_small_metro,0.67,0.3,1.22,96.69,1.11,31045
29227,midwest,nonmetro,0.34,0.13,0.17,98.99,0.38,2382
29229,midwest,nonmetro,0.67,0.17,0.3,97.98,0.88,17955
29510,midwest,large_central,0.28,2.06,51.43,44.96,1.26,348189
30001,west,nonmetro,1.46,0.25,0.18,97.12,0.99,9202
30003,west,nonmetro,59.77,0.23,0.05,37.51,2.45,12671
30005,west,nonmetro,45.48,0.16,0.2,52.83,1.33,7009
30007,west,nonmetro,1.19,0.18,0.27,97.42,0.94,4385
30009,west,medium_small_metro,0.68,0.36,0.25,97.9,0.82,9552
30011,west,nonmetro,0.37,0.15,0.07,99.19,0.22,1360
30013,west,medium_small_metro,4.25,0.94,1.16,91.54,2.11,80357
30015,west,nonmetro,14.66,0.35,0.08,84.29,0.62,5970
30017,west,nonmetro,1.27,0.32,0.09,97.48,0.83,11696
30019,west,nonmetro,1.29,0.35,0.15,96.73,1.49,2017
30021,west,nonmetro,1.24,0.14,0.26,97.83,0.53,9059
30023,west,nonmetro,1.77,0.37,0.17,96.23,1.45,9417
30025,west,nonmetro,0.32,0.39,0.14,98.7,0.46,2837
30027,west,nonmetro,1.19,0.24,0.08,97.49,1.0,11893
30029,west,nonmetro,1.16,0.54,0.15,96.82,1.32,74471
30031,west,nonmetro,0.89,1.0,0.24,96.9,0.96,67831
30033,west,nonmetro,0.39,0.16,0.08,99.3,0.08,1279
30035,west,nonmetro,61.83,0.12,0.08,35.74,2.23,13247
30037,west,nonmetro,0.58,0.1,0.0,99.14,0.19,1042
30039,west,nonmetro,1.27,0.18,0.0,96.93,1.63,2830
30041,west,nonmetro,17.32,0.41,0.11,80.18,1.99,16673
30043,west,nonmetro,1.27,0.5,0.15,96.59,1.49,10049
30045,west,nonmetro,0.34,0.09,0.04,98.67,0.86,2329
30047,west,nonmetro,23.9,0.34,0.12,72.52,3.12,26507
30049,west,nonmetro,2.04,0.59,0.21,95.76,1.4,55716
30051,west,nonmetro,0.09,0.32,0.0,99.3,0.28,2158
30053,west,nonmetro,1.21,0.36,0.11,96.69,1.64,18837
30055,west,nonmetro,1.06,0.3,0.3,97.17,1.16,1977
30057,west,nonmetro,0.55,0.26,0.04,97.94,1.2,6851
30059,west,nonmetro,1.04,0.21,0.0,97.93,0.83,1932
30061,west,nonmetro,1.96,0.54,0.23,95.13,2.14,3884
30063,west,medium_small_metro,2.31,1.15,0.28,94.73,1.54,95802
30065,west,nonmetro,1.27,0.22,0.07,97.44,1.0,4497
30067,west,nonmetro,0.94,0.43,0.43,97.25,0.94,15694
30069,west,nonmetro,0.2,0.0,0.0,99.59,0.2,493
30071,west,nonmetro,7.65,0.35,0.15,89.85,2.0,4601
30073,west,nonmetro,14.48,0.19,0.09,83.95,1.29,6424
30075,west,nonmetro,1.78,0.11,0.0,97.69,0.43,1858
30077,west,nonmetro,3.54,0.43,0.52,93.4,2.12,7180
30079,west,nonmetro,0.5,0.17,0.0,98.33,1.0,1199
30081,west,nonmetro,0.92,0.4,0.14,97.37,1.17,36070
30083,west,nonmetro,1.48,0.19,0.09,97.61,0.63,9667
30085,west,nonmetro,55.82,0.48,0.05,41.49,2.17,10620
30087,west,nonmetro,32.48,0.3,0.23,65.16,1.82,9383
30089,west,nonmetro,4.79,0.35,0.13,92.46,2.27,10227
30091,west,nonmetro,1.22,0.32,0.1,97.27,1.1,4105
30093,west,nonmetro,2.05,0.5,0.16,96.06,1.22,34606
30095,west,nonmetro,0.71,0.31,0.2,97.82,0.98,8195
30097,west,nonmetro,0.55,0.39,0.08,97.92,1.05,3609
30099,west,nonmetro,1.6,0.11,0.19,96.85,1.26,6445
30101,west,nonmetro,3.4,0.34,0.15,94.1,2.01,5267
30103,west,nonmetro,1.63,0.35,0.12,97.33,0.58,861
30105,west,nonmetro,9.42,0.26,0.13,88.59,1.6,7675
30107,west,nonmetro,0.58,0.44,0.18,97.57,1.24,2259
30109,west,nonmetro,0.47,0.19,0.19,98.31,0.84,1068
30111,west,medium_small_metro,3.13,0.61,0.48,94.3,1.48,129352
31001,midwest,nonmetro,0.4,1.67,0.7,96.65,0.58,31151
31003,midwest,nonmetro,0.31,0.05,0.05,99.24,0.35,7452
31005,midwest,nonmetro,0.23,0.9,0.0,97.75,1.13,444
31007,midwest,nonmetro,0.24,0.12,0.12,98.9,0.61,819
31009,midwest,nonmetro,0.51,0.0,0.0,98.97,0.51,583
31011,midwest,nonmetro,0.05,0.06,0.05,99.66,0.18,6259
31013,midwest,nonmetro,2.85,0.55,0.39,94.83,1.37,12158
31015,midwest,nonmetro,0.57,0.16,0.0,98.89,0.37,2438
31017,midwest,nonmetro,0.2,0.31,0.03,98.92,0.54,3525
31019,midwest,nonmetro,0.35,0.74,0.58,97.68,0.64,42259
31021,midwest,nonmetro,1.08,0.23,0.18,97.92,0.59,7791
31023,midwest,nonmetro,0.14,0.24,0.14,99.14,0.34,8767
31025,midwest,medium_small_metro,0.3,0.38,0.18,98.44,0.69,24334
31027,midwest,nonmetro,0.2,0.06,0.1,99.31,0.32,9615
31029,midwest,nonmetro,0.1,0.2,0.17,99.31,0.22,4068
31031,midwest,nonmetro,3.25,0.67,0.08,94.65,1.35,6148
31033,midwest,nonmetro,0.69,0.43,0.15,98.26,0.47,9830
31035,midwest,nonmetro,0.34,0.3,0.27,98.85,0.24,7039
31037,midwest,nonmetro,0.34,0.57,0.11,98.52,0.46,10441
31039,midwest,nonmetro,0.29,0.23,0.15,99.06,0.27,10203
31041,midwest,nonmetro,0.41,0.15,0.07,98.94,0.43,11793
31043,midwest,medium_small_metro,2.06,3.32,0.68,92.91,1.03,20253
31045,midwest,nonmetro,2.97,0.36,0.87,94.55,1.25,9060
31047,midwest,nonmetro,0.84,0.78,0.48,97.44,0.46,24365
31049,midwest,nonmetro,0.43,0.38,0.05,98.67,0.48,2098
31051,midwest,medium_small_metro,0.5,0.3,0.03,98.82,0.35,6339
31053,midwest,nonmetro,0.35,0.64,0.48,98.03,0.5,36160
31055,midwest,medium_small_metro,0.65,1.84,11.67,84.6,1.25,463585
31057,midwest,nonmetro,0.79,0.52,0.04,97.91,0.74,2292
31059,midwest,nonmetro,0.6,0.08,0.21,98.55,0.56,6634
31061,midwest,nonmetro,0.28,0.06,0.0,99.36,0.31,3574
31063,midwest,nonmetro,0.26,0.29,0.13,98.68,0.65,3099
31065,midwest,nonmetro,0.41,0.23,0.08,98.7,0.58,5324
31067,midwest,nonmetro,0.58,0.35,0.32,97.99,0.76,22993
31069,midwest,nonmetro,0.26,0.26,0.13,98.87,0.48,2292
31071,midwest,nonmetro,0.21,0.11,0.0,99.21,0.47,1902
31073,midwest,nonmetro,0.14,0.28,0.0,99.35,0.23,2143
31075,midwest,nonmetro,0.13,0.27,0.0,99.6,0.0,747
31077,midwest,nonmetro,0.07,0.07,0.66,98.75,0.44,2714
31079,midwest,nonmetro,0.34,1.32,0.48,97.33,0.53,53534
31081,midwest,nonmetro,0.12,0.24,0.19,99.11,0.34,9403
31083,midwest,nonmetro,0.11,0.11,0.13,99.26,0.4,3786
31085,midwest,nonmetro,0.0001,0.28,0.19,98.97,0.56,1068
31087,midwest,nonmetro,0.29,0.13,0.1,98.78,0.71,3111
31089,midwest,nonmetro,0.32,0.23,0.07,99.12,0.26,11551
31091,midwest,nonmetro,0.38,0.13,0.0,98.85,0.64,783
31093,midwest,nonmetro,0.24,0.12,0.3,99.1,0.23,6567
31095,midwest,nonmetro,0.4,0.24,0.08,98.94,0.34,8333
31097,midwest,nonmetro,0.47,3.34,0.11,95.52,0.56,4488
31099,midwest,nonmetro,0.2,0.26,0.22,98.91,0.41,6882
31101,midwest,nonmetro,0.82,0.18,0.12,98.42,0.45,8875
31103,midwest,nonmetro,0.2,0.0,0.0,99.59,0.2,983
31105,midwest,nonmetro,0.66,0.12,0.22,98.09,0.9,4089
31107,midwest,nonmetro,7.15,0.2,0.09,92.07,0.49,9374
31109,midwest,medium_small_metro,0.67,2.98,2.92,92.11,1.33,250291
31111,midwest,nonmetro,0.6,0.42,0.59,97.78,0.61,34632
31113,midwest,nonmetro,1.03,0.0,0.13,98.58,0.26,774
31115,midwest,nonmetro,0.28,0.14,0.0,99.44,0.14,712
31117,midwest,nonmetro,0.0001,0.38,0.0,99.62,0.0,533
31119,midwest,nonmetro,1.3,0.48,1.01,96.61,0.59,35226
31121,midwest,nonmetro,0.17,0.23,0.22,99.1,0.28,8204
31123,midwest,nonmetro,0.74,0.22,0.07,98.6,0.37,5440
31125,midwest,nonmetro,0.47,0.05,0.0,99.01,0.47,4038
31127,midwest,nonmetro,0.3,0.66,0.42,98.03,0.58,7576
